playerID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
catlesi01,Sid,Sidny,Leon,Catlett,NULL,NULL,NULL,Sid,F,0,0,78,230,"Notre Dame",NULL,1948-04-18,NULL,NULL,NULL,"DeMatha Catholic",Hyattsville,MD,USA,0000-00-00,B
catlete01,Terry,Terry,DeWayne,Catledge,NULL,NULL,NULL,"Cat Man",F,0,0,80,220,"South Alabama","Itawamba JC",1963-08-22,Houston,MS,USA,Houston,Houston,MS,USA,0000-00-00,B
catoke01,Kelvin,Kelvin,T.,Cato,NULL,NULL,NULL,NULL,C,0,0,83,255,"Iowa State","South Alabama",1974-08-26,Atlanta,GA,USA,Lithonia,Decatur,GA,USA,0000-00-00,B
cattabo01,Bobby,Robert,Lewis,Cattage,NULL,NULL,NULL,Bobby,F,0,0,81,250,Auburn,NULL,1958-08-17,Huntsville,AL,USA,"J.O. Johnson",Huntsville,AL,USA,0000-00-00,B
causwdu01,Duane,Duane,NULL,Causwell,NULL,NULL,NULL,NULL,C,0,0,84,240,Temple,NULL,1968-05-31,"Queens Village",NY,USA,"Benjamin Cardozo",Bayside,NY,USA,0000-00-00,B
cavenro01,Ron,Ronnie,Goodall,Cavenall,NULL,NULL,NULL,Ron,C,0,0,85,230,"Texas Southern",NULL,1959-04-30,Beaumont,TX,USA,Charlton-Pollard,Beaumont,TX,USA,0000-00-00,B
cazzevi01,Vince,Vince,NULL,Cazzetta,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
cebalce01,Cedric,Cedric,Z.,Ceballos,NULL,NULL,NULL,Ice,F,0,0,78,190,"Cal. State- Fullerton",Ventura,1969-08-02,Maui,HI,USA,Dominguez,Compton,CA,USA,0000-00-00,B
celesjo01,John,John,NULL,Celestand,NULL,NULL,NULL,NULL,G,0,0,75,178,Villanova,NULL,1977-03-06,Houston,TX,USA,Piscataway,Piscataway,NJ,USA,0000-00-00,B
cervial01,Al,Alfred,Nicholas,Cervi,NULL,NULL,NULL,"Al, Digger",G-F,0,0,71,170,none,NULL,1917-02-12,Buffalo,NY,USA,East,Buffalo,NY,USA,2009-11-09,W
chalmli01,Lionel,Lionel,NULL,Chalmers,NULL,NULL,Jr.,NULL,G,0,0,72,180,Xavier,NULL,1980-11-10,Albany,NY,USA,Albany,Albany,NY,USA,0000-00-00,B
chalmma01,Mario,Almario,Vernard,Chalmers,NULL,NULL,NULL,Mario,NULL,0,0,73,190,Kansas,NULL,1986-05-19,Anchorage,AK,USA,Bartlett,Anchorage,AK,USA,0000-00-00,B
chambbi01,Bill,William,Martin,Chamberlain,NULL,NULL,NULL,Bill,F,0,0,78,181,"North Carolina",NULL,1949-12-16,NULL,NULL,NULL,"Long Island Lutheran",Brookville,NY,USA,0000-00-00,B
chambje01,Jerry,Jerome,Purcell,Chambers,NULL,NULL,NULL,Jerry,F,0,0,77,185,Utah,"Trinidad State JC",1943-07-18,Washington,DC,USA,Eastern,Washington,DC,USA,0000-00-00,B
chambto01,Tom,Thomas,Doane,Chambers,NULL,NULL,NULL,Tom,F-C,0,0,81,220,Utah,NULL,1959-06-21,Ogden,UT,USA,Fairview,Boulder,CO,USA,0000-00-00,W
chambwi01,Wilt,Wilton,Norman,Chamberlain,NULL,NULL,NULL,"Wilt, Wilt the Stilt, the Big Dipper",C,0,0,85,250,Kansas,NULL,1936-08-21,Philadelphia,PA,USA,Overbrook,Philadelphia,PA,USA,1999-10-12,B
champmi01,Mike,Mike,O.,Champion,NULL,NULL,NULL,NULL,F,0,0,82,230,Gonzaga,NULL,1964-04-05,Everett,WA,USA,Everett,Everett,WA,USA,0000-00-00,W
chandty01,Tyson,Tyson,Cleotis,Chandler,NULL,NULL,NULL,NULL,F-C,0,0,84,235,none,NULL,1982-10-02,Hanford,CA,USA,Dominguez,Compton,CA,USA,0000-00-00,B
chandwi01,Wilson,Wilson,Jamall,Chandler,NULL,NULL,NULL,NULL,F,0,0,80,220,DePaul,NULL,1987-05-10,"Benton Harbor",MI,USA,"Benton Harbor","Benton Harbor",MI,USA,0000-00-00,B
chanedo01,Don,Donald,R.,Chaney,NULL,NULL,NULL,"Don, Duck",G,0,0,77,210,Houston,NULL,1946-03-22,"Baton Rouge",LA,USA,McKinley,"Baton Rouge",LA,USA,0000-00-00,B
chanejo01,John,John,Louie,Chaney,NULL,NULL,NULL,NULL,F-C-G,0,0,75,185,"Louisiana State",NULL,1920-02-29,NULL,NULL,NULL,Zachary,Zachary,LA,USA,2004-08-09,W
chapmre01,Rex,Rex,Everett,Chapman,NULL,NULL,NULL,"The Boy Wonder",G,0,0,76,185,Kentucky,NULL,1967-10-05,"Bowling Green",KY,USA,Apollo,Owensboro,KY,USA,0000-00-00,W
chapmwa01,Wayne,Wayne,G.,Chapman,NULL,NULL,NULL,NULL,G-F,0,0,77,190,"Western Kentucky",NULL,1945-06-15,Owensboro,KY,USA,"Daviess Co.",Owensboro,KY,USA,0000-00-00,W
chapple01,Len,Leonard,Roy,Chappell,NULL,NULL,NULL,"Len, Lennie, Tyrone, Stein",F-C,0,0,80,240,"Wake Forest",NULL,1941-01-31,Portage,PA,USA,Portage,Portage,PA,USA,0000-00-00,W
charlke01,Ken,Kenneth,M.,Charles,NULL,NULL,NULL,Ken,G,0,0,75,180,Fordham,NULL,1951-07-10,NULL,NULL,TRI,"Brooklyn Prep",Brooklyn,NY,USA,0000-00-00,B
charllo01,Lorenzo,Lorenzo,Emile,Charles,NULL,NULL,NULL,NULL,F,0,0,79,225,"North Carolina State",NULL,1963-11-25,Brooklyn,NY,USA,"Brooklyn Tech",Brooklyn,NY,USA,2011-06-27,B
cheanca01,Calbert,Calbert,Nathaniel,Cheaney,NULL,NULL,NULL,Cal,F-G,0,0,79,209,Indiana,NULL,1971-07-17,Evansville,IN,USA,Harrison,Evansville,IN,USA,0000-00-00,B
cheekma01,Maurice,Maurice,Edward,Cheeks,NULL,NULL,NULL,Mo,G,0,0,73,180,"West Texas State",NULL,1956-09-08,Chicago,IL,USA,DuSable,Chicago,IL,USA,0000-00-00,B
cheniph01,Phil,Philip,NULL,Chenier,NULL,NULL,NULL,Phil,G,0,0,75,180,California,NULL,1950-10-30,Berkeley,CA,USA,Berkeley,Berkeley,CA,USA,0000-00-00,B
chestge01,NULL,George,NULL,Chestnut,NULL,NULL,NULL,NULL,C-F,0,0,77,210,"Indiana State",NULL,1911-09-27,Odon,IN,USA,NULL,NULL,NULL,NULL,0000-00-00,W
chievde01,Derrick,Derrick,Joseph,Chievous,NULL,NULL,NULL,Band-Aid,F,0,0,79,195,Missouri,NULL,1967-07-03,"New York",NY,USA,"Holy Cross",Flushing,NY,USA,0000-00-00,B
chilcpe01,Pete,Peter,Shawn,Chilcutt,NULL,NULL,NULL,"Pete, Chili Pete",F-C,0,0,82,230,"North Carolina",NULL,1968-09-14,Sumter,SC,USA,"Tuscaloosa Academy",Eutaw,AL,USA,0000-00-00,W
childch01,Chris,Chris,NULL,Childs,NULL,NULL,NULL,NULL,G,0,0,75,195,"Boise State",NULL,1967-11-20,Bakersfield,CA,USA,Foothill,Bakersfield,CA,USA,0000-00-00,B
childjo01,Josh,Joshua,Malik,Childress,NULL,NULL,NULL,Josh,F-G,0,0,80,210,Stanford,NULL,1983-06-20,"Harbor City",CA,USA,Mayfair,Lakewood,CA,USA,0000-00-00,B
childra01,Randolph,Randolph,NULL,Childress,NULL,NULL,NULL,NULL,G,0,0,74,188,"Wake Forest",NULL,1972-09-21,Washington,DC,USA,"Flint Hill Prep",Oakton,VA,USA,0000-00-00,B
chmiemo01,NULL,William,I.,Chmielewski,NULL,NULL,NULL,"Bill, Moose",C,0,0,81,235,Dayton,NULL,1941-12-12,NULL,NULL,NULL,"Holy Redeemer",Detroit,MI,USA,0000-00-00,W
chollle01,Leroy,Leroy,Patrick,Chollet,NULL,NULL,NULL,NULL,F,0,0,74,190,Canisius,"Loyola (LA)",1924-03-05,"New Orleans",LA,USA,"Holy Cross","New Orleans",LA,USA,1998-06-10,W
choneji01,Jim,James,Bernett,Chones,NULL,NULL,NULL,Jim,C-F,0,0,83,220,Marquette,NULL,1949-11-30,Racine,WI,USA,"Washington Park / St. Catherines",Racine,WI,USA,0000-00-00,B
chrisbo01,Bob,Bob,NULL,Christian,NULL,NULL,NULL,Bobby,C,0,0,82,255,Grambling,NULL,1946-05-11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,B
chrisca01,Cal,Calvin,Lawrence,Christensen,NULL,NULL,NULL,Cal,F-C,0,0,77,210,Toledo,NULL,1927-06-06,Toledo,OH,USA,Macomber,Toledo,OH,USA,2011-08-31,W
chrisdo01,Doug,Douglas,Dale,Christie,NULL,NULL,NULL,Doug,G-F,0,0,78,200,Pepperdine,NULL,1970-05-09,Seattle,WA,USA,"Rainier Beach",Seattle,WA,USA,0000-00-00,B
chrisfr01,Fred,Frederick,L.,Christ,NULL,NULL,NULL,Fred,G,0,0,76,210,Fordham,NULL,1930-08-06,Glendale,NY,USA,"St. John's Prep",Brooklyn,NY,USA,0000-00-00,W
chubist01,Steve,Stephen,NULL,Chubin,NULL,NULL,NULL,"Steve, Chube",G,0,0,74,200,"Rhode Island",NULL,1944-02-08,"New York",NY,USA,"Forest Hills","Forest Hills",NY,USA,0000-00-00,W
chuckch01,NULL,Charles,H.,Chuckovits,NULL,NULL,NULL,Chuck,F-G,0,0,73,175,Toledo,NULL,1912-07-10,Akron,OH,USA,"St. Vincents",Akron,OH,USA,1991-08-12,W
churcra01,NULL,Ralph,L.,Churchfield,NULL,NULL,NULL,NULL,G-F,0,0,77,220,"Washington & Jefferson",NULL,1918-01-01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1995-10-07,W
churcro01,Robert,Robert,NULL,Churchwell,NULL,NULL,NULL,NULL,G-F,0,0,78,195,Georgetown,NULL,1972-02-20,"South Bend",IN,USA,Gonzaga,Washington,DC,USA,0000-00-00,B
cihlaha01,NULL,Harold,J.,Cihlar,NULL,NULL,NULL,Hal,F-C,0,0,77,210,"Case Reserve",NULL,1914-07-16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1995-08-21,W
cincejo01,NULL,Jon,NULL,Cincebox,NULL,NULL,NULL,NULL,F-C,0,0,79,230,Syracuse,NULL,1936-12-12,NULL,NULL,NULL,"Binghamton Central",Binghamton,NY,USA,0000-00-00,W
clarkar01,Archie,Archie,L.,Clark,NULL,NULL,NULL,NULL,G,0,0,74,175,Minnesota,NULL,1941-07-15,Conway,AR,USA,Ecorse,Ecorse,MI,USA,0000-00-00,B
clarkbo01,NULL,Bob,NULL,Clarke,NULL,NULL,NULL,NULL,F,0,0,81,200,"St. Joseph's",NULL,1939-03-21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
clarkca01,Carlos,Carlos,R.,Clark,NULL,NULL,NULL,NULL,G,0,0,76,209,Mississippi,NULL,1960-08-10,Somerville,TN,USA,Fayette-Ware,Somerville,TN,USA,0000-00-00,B
clarkdi01,Dick,Richard,C.,Clark,NULL,NULL,NULL,Dick,G,0,0,76,190,"Eastern Kentucky",NULL,1944-01-05,Findley,OH,USA,Naperville,Naperville,IL,USA,1988-09-04,W
clarkea01,Earl,Earl,Rashad,Clark,NULL,NULL,NULL,NULL,F,0,0,82,226,Louisville,NULL,1988-01-17,Plainfield,NJ,USA,Rahway,Rahway,NJ,USA,0000-00-00,B
clarkjo01,John,John,NULL,Clark,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
clarkke01,Keon,Arian,Keon,Clark,NULL,NULL,NULL,Keon,F,0,0,83,220,UNLV,"Irvine Valley / Dixie",1975-04-16,Danville,IL,USA,Danville,Danville,IL,USA,0000-00-00,B
clawsjo01,John,John,Richard,Clawson,NULL,NULL,NULL,NULL,F,0,0,76,200,Michigan,NULL,1944-05-15,Duluth,MN,USA,Naperville,Naperville,IL,USA,0000-00-00,W
claxtch01,Charles,Charles,NULL,Claxton,NULL,NULL,Jr.,NULL,C,0,0,84,265,Georgia,NULL,1970-12-13,"St. Thomas",NULL,ISV,"Carol City",Miami,FL,USA,0000-00-00,B
claxtsp01,Speedy,Craig,NULL,Claxton,NULL,NULL,NULL,Speedy,G,0,0,71,166,Hofstra,NULL,1978-05-08,Hempstead,NY,USA,"Christ the King","Middle Village",NY,USA,0000-00-00,B
cleamji01,Jim,James,Mitchell,Cleamons,NULL,NULL,NULL,"Jim, Jimmy",G,0,0,75,184,"Ohio State",NULL,1949-09-13,Lincolnton,NC,USA,"Linden McKinley",Columbus,OH,USA,0000-00-00,B
cleardo01,NULL,Don,NULL,Cleary,NULL,NULL,NULL,NULL,F,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
cleavma01,Mateen,Mateen,NULL,Cleaves,NULL,NULL,NULL,NULL,G,0,0,74,205,"Michigan State",NULL,1977-09-07,Flint,MI,USA,Northern,Flint,MI,USA,0000-00-00,B
clemeba01,Barry,John,Barry,Clemens,NULL,NULL,NULL,Barry,F,0,0,78,210,"Ohio Wesleyan",NULL,1943-05-01,Dayton,OH,USA,Xenia,Xenia,OH,USA,0000-00-00,W
cliffro01,Roy,Roy,NULL,Clifford,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
cliftna01,Nat,Nathaniel,NULL,Clifton,NULL,"Clifton Nathaniel",NULL,"Sweetwater, Nat, Sweets",C-F,0,0,78,220,"Xavier (LA)",NULL,1922-10-13,England,AR,USA,Dusable,Chicago,IL,USA,1990-08-31,B
clossbi01,Bill,Bill,Tom,Closs,NULL,NULL,NULL,"Bill, Bill Tom",F-C,0,0,77,195,Rice,NULL,1922-01-08,Edge,TX,USA,Hearne,Hearne,TX,USA,2011-06-20,W
closske01,Keith,Keith,Mitchell,Closs,NULL,NULL,Jr.,NULL,C,0,0,87,212,"Central Connecticut State",NULL,1976-04-03,Hartford,CT,USA,"Sierra Vista","Baldwin Park",CA,USA,0000-00-00,B
cloydpa01,Paul,Paul,V.,Cloyd,NULL,NULL,NULL,NULL,G-F,0,0,74,180,Wisconsin,NULL,1920-06-13,Madison,WI,USA,Baraboo,Baraboo,WI,USA,2005-12-28,W
cluggbo01,Bob,Robert,Marion,Cluggish,NULL,NULL,NULL,"Bob, Marion",C,0,0,80,235,Kentucky,NULL,1917-09-18,Marion,KY,USA,"Corbin / Williamsburgh / Catlettsburg","Corbin / Williamsburgh / Catlettsburg",KY,USA,2008-09-05,W
clydebe01,Ben,Bennie,J.,Clyde,NULL,NULL,NULL,"Ben, Glide",F,0,0,79,198,"Florida State","Ellsworth CC",1951-06-10,Albany,GA,USA,Gibbs,"St. Petersburg",FL,USA,0000-00-00,B
coferdo01,NULL,Doyle,NULL,Cofer,NULL,NULL,NULL,NULL,F,0,0,76,0,"Indiana State",NULL,1923-01-18,Bruceville,IN,USA,NULL,NULL,NULL,NULL,1999-01-15,W
cofferi01,Richard,Richard,Lee,Coffey,NULL,NULL,NULL,NULL,F,0,0,78,212,Minnesota,NULL,1965-09-02,Aurora,NC,USA,Aurora,Aurora,NC,USA,0000-00-00,B
cofiefr01,Fred,Frederick,NULL,Cofield,NULL,NULL,NULL,Fred,G,0,0,75,190,"Eastern Michigan",Oregon,1962-01-04,Ypsilanti,MI,USA,Ypsilanti,Ypsilanti,MI,USA,0000-00-00,B
cohalne01,Neil,Neil,NULL,Cohalan,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,1906-07-31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1968-01-22,NULL
cohenje01,NULL,Jeffrey,Maxwell,Cohen,NULL,NULL,NULL,Jeff,F-C,0,0,79,225,"William and Mary",NULL,1939-10-06,Kenosha,WI,USA,Kenosha,Kenosha,WI,USA,1978-06-23,W
cokerjo01,John,John,Michael,Coker,NULL,NULL,NULL,NULL,C,0,0,84,253,"Boise State",NULL,1971-10-28,Richland,WA,USA,Olympic,Bremerton,WA,USA,0000-00-00,W
colanje01,Jerry,Jerry,NULL,Colangelo,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
colbubo01,NULL,Robert,H.,Colburn,NULL,NULL,NULL,"Bob, Bobby",F,0,0,70,190,"Ohio State",NULL,1911-03-23,Lockland,OH,USA,Stivers,Dayton,OH,USA,2001-02-03,W
colembe01,Ben,Benjamin,NULL,Coleman,NULL,NULL,NULL,"Ben, Big Ben",F,0,0,81,235,Maryland,Minnesota,1961-11-14,Minneapolis,MN,USA,North,Minneapolis,MN,USA,0000-00-00,B
colemde01,Derrick,Derrick,D.,Coleman,NULL,NULL,NULL,D.C.,F,0,0,82,230,Syracuse,NULL,1967-06-21,Mobile,AL,USA,Cooley/Northern,Detroit,MI,USA,0000-00-00,B
colemec01,E.C.,E.C.,NULL,Coleman,NULL,NULL,Jr.,NULL,F,0,0,80,225,"Houston Baptist",NULL,1950-09-25,Flora,MS,USA,"E. Flora",Flora,MS,USA,0000-00-00,B
colemja01,Jack,Jack,L.,Coleman,NULL,NULL,NULL,"Old Rancher, Blackjack",F-C,0,0,79,195,Louisville,NULL,1924-05-23,Burgin,KY,USA,Burgin,Burgin,KY,USA,1997-12-08,W
colemki01,NULL,Kelly,NULL,Coleman,NULL,NULL,NULL,King,G-F,0,0,75,215,"Kentucky Wesleyan",NULL,1938-09-21,Wayland,KY,USA,Wayland,Wayland,KY,USA,0000-00-00,W
colemno01,Norris,Norris,J.,Coleman,NULL,NULL,NULL,NULL,F,0,0,80,210,"Kansas State",NULL,1961-09-27,Jacksonville,FL,USA,Paxon,Jacksonville,FL,USA,0000-00-00,B
colempa01,NULL,Paul,NULL,Coleman,NULL,NULL,NULL,NULL,G,0,0,74,160,Buffalo,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
colenma01,NULL,Marvin,W.,Colen,NULL,NULL,NULL,Marv,G,0,0,72,170,"Loyola (IL)",NULL,1915-03-08,NULL,NULL,NULL,Roosevelt,Chicago,IL,USA,1989-05-14,W
coleno01,Norris,Norris,NULL,Cole,NULL,NULL,NULL,NULL,G,0,0,74,170,"Cleveland State",NULL,1988-10-13,Dayton,OH,USA,Dunbar,Dayton,OH,USA,0000-00-00,B
colesbi01,Bimbo,Vernell,Eufaye,Coles,NULL,NULL,NULL,Bimbo,G,0,0,73,180,"Virginia Tech",NULL,1968-04-22,Covington,VA,USA,"Greenbriar East",Lewisburg,WV,USA,0000-00-00,B
colliar01,Art,Arthur,NULL,Collins,NULL,NULL,NULL,Art,G,0,0,76,185,Biscayne,NULL,1954-04-14,Sandersville,GA,USA,Jackson,Miami,FL,USA,0000-00-00,B
collida01,Darren,Darren,Michael,Collison,NULL,NULL,NULL,NULL,G,0,0,72,160,UCLA,NULL,1987-08-23,"Rancho Cucamonga",CA,USA,Etiwanda,"Rancho Cucamonga",CA,USA,0000-00-00,B
collido01,Doug,Paul,Douglas,Collins,NULL,NULL,NULL,Doug,G-F,0,0,78,180,"Illinois State",NULL,1951-07-28,Christopher,IL,USA,Benton,Benton,IL,USA,0000-00-00,W
collido02,Don,Donald,NULL,Collins,NULL,NULL,NULL,Don,F-G,0,0,78,190,"Washington State",NULL,1958-11-28,Toledo,OH,USA,Scott,Toledo,OH,USA,0000-00-00,B
collija01,James,James,Edgar,Collins,NULL,NULL,NULL,NULL,G,0,0,76,196,"Florida State",NULL,1973-11-05,Jacksonville,FL,USA,Jackson,Jacksonville,FL,USA,0000-00-00,B
collija02,Jason,Jason,Jeffrey,Collier,NULL,NULL,NULL,NULL,F-C,0,0,84,260,"Georgia Tech",Indiana,1977-09-08,Springfield,OH,USA,"Central Catholic",Springfield,OH,USA,2005-10-15,W
collija03,Jarron,Jarron,Thomas,Collins,NULL,NULL,NULL,NULL,F,0,0,83,252,Stanford,NULL,1978-12-02,Northridge,CA,USA,"Harvard-Westlake Prep","N. Hollywood",CA,USA,0000-00-00,B
collija04,Jason,Jason,Paul,Collins,NULL,NULL,NULL,NULL,C,0,0,84,260,Stanford,NULL,1978-12-02,Northridge,CA,USA,"Harvard-Westlake Prep","N. Hollywood",CA,USA,0000-00-00,B
colliji01,Jimmy,James,E.,Collins,NULL,NULL,NULL,Jimmy,G,0,0,74,175,"New Mexico State",NULL,1946-11-24,Syracuse,NY,USA,Corcoran,Syracuse,NY,USA,0000-00-00,B
collima01,Mardy,Maurice,Rodney,Collins,NULL,NULL,NULL,Mardy,G,0,0,78,220,Temple,NULL,1984-08-04,Philadelphia,PA,USA,"Simon Gratz",Philadelphia,PA,USA,0000-00-00,B
collini01,Nick,Nicholas,John,Collison,NULL,NULL,NULL,Nick,F,0,0,81,255,Kansas,NULL,1980-10-26,"Orange City",IA,USA,"Iowa Falls","Iowa Falls",IA,USA,0000-00-00,W
collish01,Sherron,Sherron,Marlon,Collins,NULL,NULL,NULL,NULL,G,0,0,71,205,Kansas,NULL,1987-05-18,Chicago,IL,USA,Crane,Chicago,IL,USA,0000-00-00,B
colonjo01,Joe,Joseph,F.,Colone,NULL,NULL,NULL,"Joe, Bells",F,0,0,77,210,"Bloomsburg State",NULL,1926-01-23,Berwick,PA,USA,Berwick,Berwick,PA,USA,2009-07-01,W
colsose01,Sean,Sean,Tyree,Colson,NULL,NULL,NULL,NULL,G,0,0,72,165,"UNC - Charlotte","Hagerstown CC/ Rhode Island",1975-07-01,Philadelphia,PA,USA,"Franklin / Maine Central","Philadelphia / Pittsfield","PA / ME",USA,0000-00-00,B
coltest01,Steve,R.,Steven,Colter,NULL,NULL,NULL,Steve,G,0,0,75,165,"New Mexico State",NULL,1962-07-24,Phoenix,AZ,USA,Union,Phoenix,AZ,USA,0000-00-00,B
combsgl01,Glen,Glen,Courtney,Combs,NULL,NULL,NULL,"The Kentucky Rifle",G,0,0,74,185,"Virginia Tech",NULL,1946-10-30,Hazard,KY,USA,"Carr Creek","Carr Creek",KY,USA,0000-00-00,W
combsle01,Leroy,Edwin,Leroy,Combs,NULL,NULL,NULL,Leroy,F,0,0,80,210,"Oklahoma State",NULL,1961-01-01,"Oklahoma City",OK,USA,Star-Spencer,Spencer,OK,USA,0000-00-00,B
comeajo01,John,John,Roosevelt,Comeaux,NULL,NULL,NULL,NULL,F,0,0,77,193,Grambling,NULL,1943-09-15,Lafayette,LA,USA,Mossville,"West Lake",LA,USA,0000-00-00,B
comegda01,Dallas,Dallas,Alonzo,Comegys,NULL,NULL,NULL,NULL,F,0,0,81,205,DePaul,NULL,1964-08-17,Philadelphia,PA,USA,"Roman Catholic",Philadelphia,PA,USA,0000-00-00,B
cominji01,NULL,Jim,NULL,Cominsky,NULL,NULL,NULL,Jimmy,G,0,0,74,185,DePaul,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
comlela01,Larry,Lawrence,Robert,Comley,NULL,NULL,NULL,Larry,G,0,0,77,210,"Kansas State",NULL,1939-08-17,NULL,NULL,NULL,Wyandotte,"Kansas City",KS,USA,2006-01-21,W
congdje01,Jeff,Jeffrey,D.,Congdon,NULL,NULL,NULL,"Jeff, Mutt",G,0,0,73,180,"Brigham Young",NULL,1943-10-17,Elkhorn,WI,USA,"Bolsa Grande","Garden Grove",CA,USA,0000-00-00,W
conlege01,Gene,Donald,Eugene,Conley,NULL,NULL,NULL,"Gene, Long Gene, Gino",C-F,0,0,80,215,"Washington State",NULL,1930-11-10,Muskogee,OK,USA,Columbia,Richland,WA,USA,0000-00-00,W
conlela01,Larry,George,Larry,Conley,NULL,NULL,NULL,Larry,G,0,0,75,175,Kentucky,NULL,1944-01-22,NULL,NULL,NULL,Ashland,Ashland,KY,USA,0000-00-00,W
conlemi01,Mike,Michael,Alex,Conley,NULL,NULL,Jr.,Mike,G,0,0,73,175,"Ohio State",NULL,1987-10-11,Indianapolis,IN,USA,"Lawrence North",Indianapolis,IN,USA,0000-00-00,B
conlied01,Ed,Edward,James,Conlin,NULL,NULL,NULL,"Ed, Eddie",F-G,0,0,77,200,Fordham,NULL,1933-09-02,NULL,NULL,NULL,"St. Michael's",Brooklyn,NY,USA,0000-00-00,W
conloma01,Marty,Martin,McBride,Conlon,NULL,NULL,NULL,Marty,F-C,0,0,82,224,Providence,NULL,1968-01-19,Bronx,NY,USA,"Archbishop Stepinac","White Plains",NY,USA,0000-00-00,W
conneji01,Jimmy,Jimmy,Dan,Conner,NULL,NULL,NULL,"Jimmy Dan",G,0,0,76,190,Kentucky,NULL,1953-03-20,Lawrenceburg,KY,USA,"Anderson County",Lawrenceburg,KY,USA,0000-00-00,W
connele01,Lester,Lester,Allen,Conner,NULL,NULL,NULL,"The Molester",G,0,0,76,180,"Oregon State","Los Medanos JC / Chabot JC",1959-09-17,Memphis,TN,USA,Fremont,Oakland,CA,USA,0000-00-00,B
connoch01,Chuck,Kevin,"Joseph Aloysius",Connors,NULL,NULL,NULL,"Chuck, The Rifleman",F-C,0,0,77,190,"Seton Hall",NULL,1921-04-10,Brooklyn,NY,USA,"Erasmus Hall / Adelphi Academy","Brooklyn / Garden City",NY,USA,1992-11-10,W
conrowi01,Will,William,James,Conroy,NULL,NULL,NULL,Will,G,0,0,74,195,Washington,NULL,1982-12-08,Portland,OR,USA,Garfield,Seattle,WA,USA,0000-00-00,B
cookan01,Anthony,Anthony,Lacquise,Cook,NULL,NULL,NULL,NULL,F-C,0,0,81,205,Arizona,NULL,1967-03-19,"Los Angeles",CA,USA,"Van Nuys","Van Nuys",CA,USA,0000-00-00,B
cookbe01,Bert,Bertram,E.,Cook,NULL,NULL,NULL,Bert,G-F,0,0,75,185,"Utah State",NULL,1929-04-26,Ogden,UT,USA,"Weber County","Weber County",UT,USA,1998-11-24,W
cookbo01,Bobby,Robert,Bernard,Cook,NULL,NULL,NULL,"Bobby, Cookie",G-F,0,0,70,155,Wisconsin,NULL,1923-04-01,NULL,NULL,NULL,Harvard,Harvard,IL,USA,2004-10-11,W
cookbr01,Brian,Brian,Joshua,Cook,NULL,NULL,NULL,NULL,F,0,0,81,234,"Illinois ",NULL,1980-12-04,Lincoln,IL,USA,Lincoln,Lincoln,IL,USA,0000-00-00,B
cookda01,Darwin,Darwin,Louis,Cook,NULL,NULL,NULL,Sparkplug,G,0,0,75,184,Portland,NULL,1958-08-06,"Los Angeles",CA,USA,Crenshaw,"Los Angeles",CA,USA,0000-00-00,B
cookda02,Daequan,Daequan,NULL,Cook,NULL,NULL,NULL,NULL,G,0,0,77,205,"Ohio State",NULL,1987-04-28,Dayton,OH,USA,Dunbar,Dayton,OH,USA,0000-00-00,B
cookeda01,David,David,D.,Cooke,NULL,NULL,NULL,NULL,F,0,0,80,230,"St. Mary's (CA)",NULL,1963-09-27,Sacramento,CA,USA,"Christian Brothers",Sacramento,CA,USA,0000-00-00,B
cookejo01,Joe,Joseph,NULL,Cooke,NULL,NULL,Jr.,Joe,G,0,0,75,175,Indiana,NULL,1948-08-14,Fairmont,WV,USA,Libbey,Toledo,OH,USA,2006-11-12,B
cookje01,Jeff,Jeffrey,James,Cook,NULL,NULL,NULL,Jeff,F-C,0,0,82,215,"Idaho State",NULL,1956-10-21,"West Covina",CA,USA,Edgewood,"West Covina",CA,USA,0000-00-00,W
